"key","message","comment","context"
"AOS API calls are disabled, please contact your administrator. The property utils.api.enable is false in application.properties.",,,
"An error occurred with the following message : %s",,,
"An error occurs while opening the connection. Please verify the following URL : %s.","Beim Öffnen der Verbindung tritt ein Fehler auf. Bitte überprüfen Sie die folgende URL: %s.",,
"Can not opening the connection to a empty URL.","Die Verbindung zu einer leeren URL kann nicht geöffnet werden.",,
"Cannot find record #%s","Datensatz #%s kann nicht gefunden werden",,
"Code",,,
"Computation in progress...",,,
"Error executing query: %s",,,
"Error while searching null title from following selection: '%s'.",,,
"Given couple %s / %s match a value which is not an integer.",,,
"Meta json field type %s could not be converted to a meta field type.",,,
"Name",,,
"No such template","Keine solche Vorlage",,
"No title found for the view '%s'.",,,
"Null given value.",,,
"Record Id",,,
"Record Name",,,
"Selection '%s' is not an integer one or is wrongly defined.",,,
"Templating can not be empty","Das Templating darf nicht leer sein.",,
"The collection of IDs cannot be null.","Die Sammlung von IDs darf nicht null sein.",,
"The consumer cannot be null.","Der Verbraucher kann nicht Null sein.",,
"The object",,,
"The parameter copyNumber should be superior to 0.","Der Parameter copyNumber sollte größer als 0 sein.",,
"This field needs to be unique.","Dieses Feld muss eindeutig sein.",,
"Type %s could not be converted to json type.",,,
"Unknown selection and title pair: '%s' / '%s'.",,,
"Unknown selection and value pair: '%s' / '%s'.",,,
"Unknown selection: '%s'.",,,
"Url %s is malformed.","Url %s ist deformiert.",,
"Years in 360 days","Jahre in 360 Tagen",,
"has been correctly created with the id :",,,
"has been created",,,
