"key","message","comment","context"
"AOS API calls are disabled, please contact your administrator. The property utils.api.enable is false in application.properties.",,,
"An error occurred with the following message : %s",,,
"An error occurs while opening the connection. Please verify the following URL : %s.","Si verifica un errore durante l'apertura del collegamento. Si prega di verificare il seguente URL: %s.",,
"Can not opening the connection to a empty URL.","Non è possibile aprire la connessione a un URL vuoto.",,
"Cannot find record #%s","Non riesco a trovare il record #%s",,
"Code",,,
"Computation in progress...",,,
"Error executing query: %s",,,
"Error while searching null title from following selection: '%s'.",,,
"Given couple %s / %s match a value which is not an integer.",,,
"Meta json field type %s could not be converted to a meta field type.",,,
"Name",,,
"No such template","Nessun modello di questo tipo",,
"No title found for the view '%s'.",,,
"Null given value.",,,
"Record Id",,,
"Record Name",,,
"Selection '%s' is not an integer one or is wrongly defined.",,,
"Templating can not be empty","Templating non può essere vuoto",,
"The collection of IDs cannot be null.","L'insieme di ID non può essere nullo.",,
"The consumer cannot be null.","Il consumatore non può essere nullo.",,
"The parameter copyNumber should be superior to 0.","Il parametro copyNumber dovrebbe essere superiore a 0.",,
"This field needs to be unique.","Questo campo deve essere unico.",,
"Type %s could not be converted to json type.",,,
"Unknown selection and title pair: '%s' / '%s'.",,,
"Unknown selection and value pair: '%s' / '%s'.",,,
"Unknown selection: '%s'.",,,
"Url %s is malformed.","Url %s è malformato.",,
"Years in 360 days","Anni in 360 giorni",,
