"key","message","comment","context"
"AOS API calls are disabled, please contact your administrator. The property utils.api.enable is false in application.properties.",,,
"An error occurred with the following message : %s",,,
"An error occurs while opening the connection. Please verify the following URL : %s.","Podczas otwierania połączenia pojawia się błąd. Proszę sprawdzić następujący adres URL: %s.",,
"Can not opening the connection to a empty URL.","Nie można otworzyć połączenia do pustego adresu URL.",,
"Cannot find record #%s","Nie można znaleźć rekordu #%s",,
"Code",,,
"Computation in progress...",,,
"Error executing query: %s",,,
"Error while searching null title from following selection: '%s'.",,,
"Given couple %s / %s match a value which is not an integer.",,,
"Meta json field type %s could not be converted to a meta field type.",,,
"Name",,,
"No such template","Brak takiego szablonu",,
"No title found for the view '%s'.",,,
"Null given value.",,,
"Record Id",,,
"Record Name",,,
"Selection '%s' is not an integer one or is wrongly defined.",,,
"Templating can not be empty","Szablonowanie nie może być puste",,
"The collection of IDs cannot be null.","Zbiór identyfikatorów nie może być nieważny.",,
"The consumer cannot be null.","Konsument nie może być nieważny.",,
"The parameter copyNumber should be superior to 0.","Parametr copyNumber powinien być większy od 0.",,
"This field needs to be unique.","Ta dziedzina musi być unikalna.",,
"Type %s could not be converted to json type.",,,
"Unknown selection and title pair: '%s' / '%s'.",,,
"Unknown selection and value pair: '%s' / '%s'.",,,
"Unknown selection: '%s'.",,,
"Url %s is malformed.","Url %s jest zdeformowany.",,
"Years in 360 days","Lata w 360 dni",,
